book_name,name,llm_classification,total_adjectives,top_adjectives,adjectives
Sands_of_the_Soul,tazi,1,123,"certain:15, sure:13, able:10, little:8, older:6","{'poor': 1, 'little': 8, 'sure': 13, 'certain': 15, 'tired': 2, 'able': 10, 'unarmed': 1, 'indignant': 1, 'devastated': 1, 'alone': 1, 'ignorant': 1, 'foolish': 1, 'old': 1, 'young': 1, 'disappointed': 1, 'tall': 1, 'aware': 2, 'safe': 1, 'sightless': 1, 'proud': 1, 'amazed': 1, 'startled': 2, 'surprised': 4, 'serene': 1, 'trapped': 1, 'impressed': 1, 'awed': 1, 'unable': 1, 'fine': 1, 'hesitant': 1, 'ready': 2, 'grateful': 1, 'afraid': 2, 'glad': 3, 'more': 2, 'adept': 1, 'about': 1, 'close': 4, 'shocked': 1, 'fearful': 1, 'ashamed': 1, 'loath': 1, 'infatuated': 1, 'content': 1, 'quiet': 1, 'older': 6, 'younger': 1, 'terrified': 1, 'thirsty': 1, 'sore': 1, 'flippant': 1, 'silent': 2, 'uninjured': 1, 'stunned': 1, 'alarmed': 1, 'liquid': 1, 'eager': 1, 'first': 1, 'worried': 1, 'better': 1, 'loud': 1}"
Sands_of_the_Soul,thazienne,1,12,"dear:4, young:3, haired:1, certain:1, able:1","{'young': 3, 'haired': 1, 'certain': 1, 'dear': 4, 'able': 1, 'bent': 1, 'sweet': 1}"
Sands_of_the_Soul,uskevren,2,2,"concerned:1, bold:1","{'concerned': 1, 'bold': 1}"
This_Side_of_Paradise,alec,2,1,glad:1,{'glad': 1}
This_Side_of_Paradise,amory,2,49,"fundamental:3, tall:2, tired:2, old:2, handsome:2","{'tall': 2, 'slender': 1, 'young': 1, 'dear': 1, 'impressed': 1, 'tired': 2, 'first': 1, 'embarrassed': 1, 'annoyed': 1, 'red': 1, 'meanwhile': 1, 'descriptive': 1, 'old': 2, 'handsome': 2, 'deceived': 1, 'bound': 1, 'content': 1, 'asleep': 1, 'ingenuous': 1, 'fundamental': 3, 'rebellious': 1, 'shocked': 1, 'sober': 1, 'aware': 1, 'poor': 1, 'interested': 2, 'good': 1, 'irritated': 1, 'last': 1, 'deeper': 1, 'cool': 1, 'little': 1, 'bored': 1, 'invisible': 1, 'capable': 1, 'willing': 1, 'second': 1, 'left': 1, 'great': 1, 'lightness': 1, 'older': 1, 'sorry': 1}"
This_Side_of_Paradise,april,1,1,early:1,{'early': 1}
This_Side_of_Paradise,beatrice,1,3,"prone:1, critical:1, poor:1","{'prone': 1, 'critical': 1, 'poor': 1}"
This_Side_of_Paradise,bobby,2,1,little:1,{'little': 1}
This_Side_of_Paradise,burne,2,6,"haired:1, silent:1, deep:1, humorous:1, serious:1","{'haired': 1, 'silent': 1, 'deep': 1, 'humorous': 1, 'serious': 1, 'old': 1}"
This_Side_of_Paradise,cecelia,1,1,snappy:1,{'snappy': 1}
This_Side_of_Paradise,claire,1,2,"dear:1, delightful:1","{'dear': 1, 'delightful': 1}"
This_Side_of_Paradise,clara,1,1,silly:1,{'silly': 1}
This_Side_of_Paradise,cole,2,2,"jovial:1, colorful:1","{'jovial': 1, 'colorful': 1}"
This_Side_of_Paradise,connage,2,2,"good:1, serious:1","{'good': 1, 'serious': 1}"
This_Side_of_Paradise,david graham,2,1,late:1,{'late': 1}
This_Side_of_Paradise,dawn,1,1,pale:1,{'pale': 1}
This_Side_of_Paradise,dougall,2,1,wrong:1,{'wrong': 1}
This_Side_of_Paradise,eleanor,1,1,other:1,{'other': 1}
This_Side_of_Paradise,eve,1,1,different:1,{'different': 1}
This_Side_of_Paradise,he,2,250,"aware:8, able:7, afraid:7, conscious:6, interested:6","{'tipsy': 1, 'superior': 1, 'able': 7, 'surprised': 3, 'unaware': 2, 'conscious': 6, 'aware': 8, 'interested': 6, 'strong': 2, 'proud': 2, 'handsome': 3, 'great': 3, 'capable': 1, 'catholic': 2, 'ritualistic': 2, 'dramatic': 2, 'sceptical': 2, 'radiant': 2, 'older': 2, 'resentful': 2, 'unhappy': 4, 'lipped': 2, 'jubilant': 2, 'stiff': 2, 'awkward': 2, 'victorian': 2, 'hard': 1, 'spiritless': 2, 'mad': 3, 'distinguished': 2, 'dark': 1, 'sure': 3, 'conceited': 1, 'eccentric': 4, 'awake': 1, 'dead': 2, 'delirious': 4, 'happy': 3, 'eager': 1, 'clearer': 1, 'polite': 2, 'sorry': 4, 'disappointed': 4, 'right': 2, 'glad': 2, 'afraid': 7, 'drunk': 5, 'unable': 1, 'stupid': 6, 'good': 4, 'alone': 1, 'better': 2, 'asleep': 4, 'relieved': 2, 'socialist': 2, 'tremendous': 2, 'evil': 2, 'sane': 1, 'insane': 2, 'abstracted': 2, 'contemporary': 2, 'odd': 2, 'radical': 4, 'sufficient': 2, 'fond': 2, 'wrong': 3, 'sick': 1, 'irreconcilable': 2, 'deceived': 1, 'ripe': 2, 'restless': 2, 'temperamental': 2, 'encouraging': 2, 'modest': 2, 'sensitive': 2, 'much': 2, 'loquacious': 2, 'reliable': 2, 'nice': 1, 'emphatic': 2, 'anmal': 1, 'sleepy': 2, 'logical': 2, 'righteous': 1, 'morbid': 2, 'depressed': 2, 'anxious': 2, 'distressed': 1, 'tired': 2, 'natural': 2, 'healthier': 2, 'less': 2, 'clever': 2, 'amusing': 2, 'groggy': 2, 'homeward': 2, 'rigid': 2, 'safe': 2, 'important': 2, 'worse': 3, 'ashamed': 2, 'cruel': 1, 'unscathed': 1, 'near': 2, 'inclined': 2, 'willing': 2, 'unselfish': 2, 'free': 1}"
This_Side_of_Paradise,isabelle,1,3,"dear:1, beautiful:1, american:1","{'dear': 1, 'beautiful': 1, 'american': 1}"
This_Side_of_Paradise,jesse,2,1,dead:1,{'dead': 1}
This_Side_of_Paradise,joe,2,2,"unaesthetic:1, unsanitary:1","{'unaesthetic': 1, 'unsanitary': 1}"
This_Side_of_Paradise,june,1,2,"thousandth:1, usurer:1","{'thousandth': 1, 'usurer': 1}"
This_Side_of_Paradise,kerry,1,4,"tall:1, good:1, old:1, amused:1","{'tall': 1, 'good': 1, 'old': 1, 'amused': 1}"
This_Side_of_Paradise,lawrence,2,1,pleased:1,{'pleased': 1}
This_Side_of_Paradise,manfred,2,1,graceful:1,{'graceful': 1}
This_Side_of_Paradise,marylyn,1,1,pretty:1,{'pretty': 1}
This_Side_of_Paradise,may patrick,2,1,better:1,{'better': 1}
This_Side_of_Paradise,myra,1,3,"sure:1, great:1, fat:1","{'sure': 1, 'great': 1, 'fat': 1}"
This_Side_of_Paradise,pagan,2,1,young:1,{'young': 1}
This_Side_of_Paradise,paskert,2,1,young:1,{'young': 1}
This_Side_of_Paradise,pat,2,1,tentative:1,{'tentative': 1}
This_Side_of_Paradise,phyllis,1,1,blithesome:1,{'blithesome': 1}
This_Side_of_Paradise,phyllis styles,1,1,certain:1,{'certain': 1}
This_Side_of_Paradise,ramilly,1,1,old:1,{'old': 1}
This_Side_of_Paradise,regis,2,1,unconscious:1,{'unconscious': 1}
This_Side_of_Paradise,rosalind,1,9,"pink:1, glad:1, annoyed:1, unlimited:1, eccentric:1","{'pink': 1, 'glad': 1, 'annoyed': 1, 'unlimited': 1, 'eccentric': 1, 'alone': 1, 'young': 1, 'dead': 1, 'outfield': 1}"
This_Side_of_Paradise,ryder,2,1,patient:1,{'patient': 1}
This_Side_of_Paradise,sally,1,2,"impatient:1, glad:1","{'impatient': 1, 'glad': 1}"
This_Side_of_Paradise,shanley,1,1,dim:1,{'dim': 1}
This_Side_of_Paradise,shelley,1,1,blighted:1,{'blighted': 1}
This_Side_of_Paradise,sloane,1,1,typical:1,{'typical': 1}
This_Side_of_Paradise,tom,2,3,"deep:1, annoyed:1, restless:1","{'deep': 1, 'annoyed': 1, 'restless': 1}"
This_Side_of_Paradise,tommy,2,1,little:1,{'little': 1}
The_Scarlet_Letter,angel,1,3,"bad:1, such:1, better:1","{'bad': 1, 'such': 1, 'better': 1}"
The_Scarlet_Letter,ann hutchinson,1,1,sainted:1,{'sainted': 1}
The_Scarlet_Letter,arthur dimmesdale,2,2,"frozen:1, false:1","{'frozen': 1, 'false': 1}"
The_Scarlet_Letter,billy gray,2,1,old:1,{'old': 1}
The_Scarlet_Letter,briton,2,2,"original:1, emigrant:1","{'original': 1, 'emigrant': 1}"
The_Scarlet_Letter,dimmesdale,2,7,"poor:2, godly:1, good:1, aware:1, pious:1","{'godly': 1, 'good': 1, 'aware': 1, 'pious': 1, 'conscious': 1, 'poor': 2}"
The_Scarlet_Letter,elizabeth,1,1,like:1,{'like': 1}
The_Scarlet_Letter,he,2,97,"conscious:6, weary:4, hereafter:4, remote:4, mine:4","{'weary': 4, 'young': 2, 'ready': 2, 'readier': 2, 'hereafter': 4, 'capable': 2, 'remote': 4, 'content': 1, 'happier': 2, 'picturesque': 2, 'small': 2, 'minded': 2, 'better': 2, 'large': 2, 'brown': 2, 'next': 2, 'mine': 4, 'careworn': 2, 'essential': 2, 'pure': 2, 'irrelevant': 2, 'unseasonable': 2, 'good': 2, 'willing': 2, 'vile': 1, 'mad': 2, 'able': 1, 'aware': 1, 'blind': 2, 'foolish': 2, 'older': 2, 'conscious': 6, 'yea': 2, 'haggard': 2, 'feeble': 4, 'liable': 1, 'glad': 1, 'erect': 2, 'reluctant': 1, 'safer': 2, 'ludicrous': 2, 'merry': 1, 'anxious': 2, 'pale': 2, 'sportive': 1, 'merciful': 2}"
The_Scarlet_Letter,hester,1,13,"refuseth:1, fit:1, warning—“behold:1, dear:1, safe:1","{'refuseth': 1, 'fit': 1, 'warning—“behold': 1, 'dear': 1, 'safe': 1, 'amiss': 1, 'great': 1, 'alive': 1, 'free': 1, 'sad': 1, 'dead': 1, 'about': 1, 'strong': 1}"
The_Scarlet_Letter,hester prynne,1,10,"other:2, ladylike:1, treading:1, miserable:1, false:1","{'ladylike': 1, 'treading': 1, 'other': 2, 'miserable': 1, 'false': 1, 'constant': 1, 'sensible': 1, 'thou': 1, 'anxious': 1}"
The_Scarlet_Letter,james,2,1,old:1,{'old': 1}
The_Scarlet_Letter,john wilson,2,3,"reverend:1, famous:1, venerable:1","{'reverend': 1, 'famous': 1, 'venerable': 1}"
The_Scarlet_Letter,mercy,1,2,"great:1, responsible:1","{'great': 1, 'responsible': 1}"
The_Scarlet_Letter,pearl,1,75,"little:61, sure:2, terrible:1, big:1, brightest:1","{'little': 61, 'sure': 2, 'terrible': 1, 'big': 1, 'brightest': 1, 'large': 1, 'wild': 1, 'flighty': 1, 'old': 1, 'quick': 1, 'familiar': 1, 'dear': 1, 'profound': 1, 'alive': 1}"
The_Scarlet_Letter,prynne,1,2,"old:1, amenable:1","{'old': 1, 'amenable': 1}"
The_Scarlet_Letter,simon forrester,2,1,old:1,{'old': 1}
The_Scarlet_Letter,wilt,2,7,thou:7,{'thou': 7}
The_Hobbit,autumn,1,1,outside:1,{'outside': 1}
The_Hobbit,balin,2,5,"surprised:2, nearer:1, puzzled:1, old:1","{'nearer': 1, 'puzzled': 1, 'surprised': 2, 'old': 1}"
The_Hobbit,belladonna,1,1,poor:1,{'poor': 1}
The_Hobbit,belladonna took,1,1,fabulous:1,{'fabulous': 1}
The_Hobbit,beorn,2,3,"asleep:1, nice:1, wary:1","{'asleep': 1, 'nice': 1, 'wary': 1}"
The_Hobbit,bilbo,2,58,"poor:7, little:7, hungry:3, proud:2, alone:2","{'unsuspecting': 1, 'uncomfortable': 1, 'surprised': 1, 'proud': 2, 'poor': 7, 'fared': 1, 'little': 7, 'unhappy': 1, 'alone': 2, 'fierce': 1, 'hungry': 3, 'impatient': 2, 'last': 2, 'tense': 1, 'fair': 1, 'frightened': 1, 'pleased': 1, 'aware': 1, 'weak': 1, 'good': 1, 'tired': 2, 'bolder': 1, 'old': 1, 'nimble': 1, 'spirited': 1, 'able': 1, 'hopeful': 1, 'sure': 1, 'careful': 1, 'inclined': 1, 'unlearned': 1, 'certain': 1, 'right': 1, 'delighted': 2, 'unimportant': 1, 'weary': 1, 'dear': 1, 'short': 1}"
The_Hobbit,bilbo baggins,2,2,"flummoxed:1, little:1","{'flummoxed': 1, 'little': 1}"
The_Hobbit,bladorthin,2,1,great:1,{'great': 1}
The_Hobbit,bombur,2,24,"old:7, poor:5, fat:2, fattest:2, asleep:2","{'fat': 2, 'heavy': 1, 'poor': 5, 'fattest': 2, 'ready': 1, 'old': 7, 'dead': 1, 'exhausted': 1, 'round': 1, 'asleep': 2, 'senseless': 1}"
The_Hobbit,dale,2,6,"rich:1, prosperous:1, great:1, own:1, dark:1","{'rich': 1, 'prosperous': 1, 'great': 1, 'own': 1, 'dark': 1, 'hideous': 1}"
The_Hobbit,dori,2,2,"comfortable:1, strongest:1","{'comfortable': 1, 'strongest': 1}"
The_Hobbit,dwalin,2,2,"last:1, sudden:1","{'last': 1, 'sudden': 1}"
The_Hobbit,elvenking,2,1,powerful:1,{'powerful': 1}
The_Hobbit,fili,2,6,"youngest:1, likely:1, other:1, sick:1, ill:1","{'youngest': 1, 'likely': 1, 'other': 1, 'sick': 1, 'ill': 1, 'uncomfortable': 1}"
The_Hobbit,galion,2,1,old:1,{'old': 1}
The_Hobbit,gandalf,2,8,"right:1, alive:1, dead:1, tall:1, glad:1","{'right': 1, 'alive': 1, 'dead': 1, 'tall': 1, 'glad': 1, 'clever': 1, 'last': 1, 'true': 1}"
The_Hobbit,gloin,2,1,comfortable:1,{'comfortable': 1}
The_Hobbit,gollum,2,11,"old:1, dark:1, hungry:1, anxious:1, alone:1","{'old': 1, 'dark': 1, 'hungry': 1, 'anxious': 1, 'alone': 1, 'good': 1, 'disappointed': 1, 'angry': 1, 'upset': 1, 'sure': 1, 'afraid': 1}"
The_Hobbit,hart,2,1,dark:1,{'dark': 1}
The_Hobbit,thorin,2,12,"haughty:1, sorry:1, important:1, alarmed:1, disgusted:1","{'haughty': 1, 'sorry': 1, 'important': 1, 'alarmed': 1, 'disgusted': 1, 'angry': 1, 'wretched': 1, 'fortnight': 1, 'sad': 1, 'grim': 1, 'last': 1, 'familiar': 1}"
The_Hobbit,thorin oakenshield,2,1,great:1,{'great': 1}
The_Hobbit,tomnoddy,2,1,insulting:1,{'insulting': 1}
The_Hobbit,will,2,2,"fond:1, afraid:1","{'fond': 1, 'afraid': 1}"
Ice_Station_Zebra,amundsen,2,1,old:1,{'old': 1}
Ice_Station_Zebra,doc carpenter,2,1,right:1,{'right': 1}
Ice_Station_Zebra,garvie,2,1,suspicious:1,{'suspicious': 1}
Ice_Station_Zebra,grant,2,1,young:1,{'young': 1}
Ice_Station_Zebra,he,2,134,"dead:7, right:6, conscious:5, able:5, okay:5","{'suspicious': 1, 'serious': 2, 'silent': 2, 'privy': 1, 'concerned': 1, 'thin': 1, 'inquisitive': 2, 'tough': 1, 'grateful': 2, 'right': 6, 'unhappy': 2, 'unaware': 2, 'terrible': 2, 'crazy': 2, 'gracious': 2, 'first': 2, 'alive': 4, 'dead': 7, 'tired': 2, 'conscious': 5, 'headed': 2, 'aware': 2, 'awake': 4, 'late': 2, 'intelligent': 2, 'oblivious': 2, 'emphatic': 2, 'nervous': 2, 'certain': 2, 'lucky': 3, 'astonished': 2, 'shaken': 2, 'assiduous': 2, 'painstaking': 2, 'discouraged': 2, 'sure': 2, 'better': 2, 'steady': 2, 'close': 2, 'unspoken': 2, 'sick': 2, 'competent': 1, 'clear': 2, 'able': 5, 'groggy': 2, 'okay': 5, 'weak': 2, 'good': 4, 'cold': 2, 'asleep': 2, 'busy': 2, 'same': 2, 'expert': 2, 'ready': 1, 'quiet': 2, 'anxious': 2, 'sensitive': 2, 'unconscious': 2}"
Ice_Station_Zebra,henry,2,3,"detailed:1, dyspeptic:1, forlorn:1","{'detailed': 1, 'dyspeptic': 1, 'forlorn': 1}"
Ice_Station_Zebra,hewson,2,2,"evasive:1, groggy:1","{'evasive': 1, 'groggy': 1}"
Ice_Station_Zebra,jeremy,2,1,technician:1,{'technician': 1}
Ice_Station_Zebra,young grant,2,5,"young:3, same:1, token:1","{'young': 3, 'same': 1, 'token': 1}"
The_Secret_Agent,adolf,2,1,late:1,{'late': 1}
The_Secret_Agent,alexander ossipon,2,1,inclined:1,{'inclined': 1}
The_Secret_Agent,bill,2,1,small:1,{'small': 1}
The_Secret_Agent,charity,1,2,"universal:1, immense:1","{'universal': 1, 'immense': 1}"
The_Secret_Agent,don quixote,2,2,"energetic:1, reflective:1","{'energetic': 1, 'reflective': 1}"
The_Secret_Agent,ethelred,2,1,certain:1,{'certain': 1}
The_Secret_Agent,he,2,329,"afraid:12, tired:8, anxious:8, dead:8, aware:7","{'unheralded': 1, 'difficult': 2, 'delicate': 2, 'averse': 2, 'lazy': 2, 'fat': 2, 'aware': 7, 'young': 2, 'naive': 2, 'appalled': 2, 'afraid': 12, 'dependent': 2, 'about': 2, 'good': 6, 'willing': 2, 'satisfied': 4, 'able': 4, 'capable': 3, 'alarmed': 1, 'lonely': 1, 'wakeful': 2, 'fit': 2, 'startled': 4, 'upset': 2, 'pleased': 2, 'thoughtful': 2, 'disappointed': 7, 'unable': 2, 'strong': 2, 'curious': 4, 'certain': 5, 'human': 2, 'successful': 2, 'round': 2, 'little': 3, 'conceited': 1, 'fortunate': 1, 'short': 2, 'impossible': 2, 'surprised': 4, 'right': 4, 'alone': 2, 'ready': 6, 'tired': 8, 'bitter': 2, 'anxious': 8, 'irritated': 4, 'safe': 2, 'untroubled': 2, 'unplaced': 2, 'hearted': 2, 'happy': 2, 'restless': 2, 'minded': 2, 'lost': 1, 'lame': 2, 'reasonable': 2, 'excited': 2, 'impressed': 2, 'sorry': 4, 'suspicious': 2, 'indolent': 2, 'prompt': 2, 'fond': 5, 'sure': 5, 'listless': 2, 'jumpy': 2, 'other': 2, 'eager': 2, 'hungry': 2, 'insensible': 2, 'respectable': 2, 'tall': 2, 'thin': 2, 'giddy': 1, 'sick': 1, 'long': 2, 'disgusted': 4, 'quixotic': 2, 'possible': 1, 'interested': 2, 'angry': 2, 'frightened': 6, 'frightening': 2, 'witty': 2, 'silent': 2, 'alive': 2, 'brute': 2, 'excusable': 4, 'concerned': 2, 'loyal': 2, 'glad': 4, 'cheerful': 2, 'shocked': 4, 'incorrigible': 2, 'older': 2, 'fatter': 2, 'generous': 5, 'indulgent': 2, 'ashamed': 4, 'unanswerable': 2, 'comfortable': 4, 'dead': 8, 'worth': 2, 'mine': 2, 'kind': 2, 'natured': 2, 'conscious': 2, 'adequate': 2, 'busy': 1, 'cheery': 2, 'superstitious': 2, 'incapable': 1, 'careful': 1, 'asleep': 3, 'terrified': 2, 'pale': 2, 'scientific': 2, 'calm': 2, 'jovial': 2, 'mediocre': 2, 'disregarded': 2, 'frail': 2, 'insignificant': 2}"
The_Secret_Agent,michaelis,2,10,"young:1, slim:1, last:1, mild:1, much:1","{'young': 1, 'slim': 1, 'last': 1, 'mild': 1, 'much': 1, 'nice': 1, 'kind': 1, 'convict': 1, 'clear': 1, 'wrong': 1}"
The_Secret_Agent,silenus,2,1,renowned:1,{'renowned': 1}
The_Secret_Agent,stephen,2,1,poor:1,{'poor': 1}
The_Secret_Agent,stevie,2,27,"poor:14, destitute:2, innocent:1, downstairs:1, peculiar:1","{'poor': 14, 'innocent': 1, 'downstairs': 1, 'destitute': 2, 'peculiar': 1, 'dependent': 1, 'wise': 1, 'sorry': 1, 'slight': 1, 'fair': 1, 'obedient': 1, 'late': 1, 'dead': 1}"
The_Secret_Agent,vladimir,2,3,"amazed:1, infuriated:1, uneasy:1","{'amazed': 1, 'infuriated': 1, 'uneasy': 1}"
The_Secret_Agent,winnie,1,8,"silent:2, young:1, last:1, independent:1, brown:1","{'young': 1, 'silent': 2, 'last': 1, 'independent': 1, 'brown': 1, 'incapable': 1, 'undemonstrative': 1}"
The_Secret_Agent,wurmt,2,2,"sighted:1, old:1","{'sighted': 1, 'old': 1}"
The_Secret_Agent,yundt,2,2,"old:1, terrorist:1","{'old': 1, 'terrorist': 1}"
The_Mill_on_the_Floss,adolf,2,3,"poor:1, subnormal:1, enamored:1","{'poor': 1, 'subnormal': 1, 'enamored': 1}"
The_Mill_on_the_Floss,agnes,1,1,sorry:1,{'sorry': 1}
The_Mill_on_the_Floss,annie,1,5,"stable:1, irregular:1, quick:1, skilful:1, about:1","{'stable': 1, 'irregular': 1, 'quick': 1, 'skilful': 1, 'about': 1}"
The_Mill_on_the_Floss,bessie,1,1,normal:1,{'normal': 1}
The_Mill_on_the_Floss,birdie,1,1,small:1,{'small': 1}
The_Mill_on_the_Floss,edna,1,7,"late:2, inclined:1, confused:1, old:1, accustomed:1","{'inclined': 1, 'confused': 1, 'old': 1, 'accustomed': 1, 'late': 2, 'trustworthy': 1}"
The_Mill_on_the_Floss,emma,1,1,nervous:1,{'nervous': 1}
The_Mill_on_the_Floss,georgia,1,2,"old:1, unconscious:1","{'old': 1, 'unconscious': 1}"
The_Mill_on_the_Floss,gertrude,1,1,responsible:1,{'responsible': 1}
The_Mill_on_the_Floss,hazel,1,3,"ill:1, accustomed:1, stable:1","{'ill': 1, 'accustomed': 1, 'stable': 1}"
The_Mill_on_the_Floss,he,2,133,"old:16, insane:5, able:5, normal:4, melancholy:4","{'oriented': 2, 'normal': 4, 'egocentric': 2, 'old': 16, 'retarded': 1, 'insane': 5, 'egotistical': 1, 'overwrought': 2, 'conscious': 2, 'melancholy': 4, 'poor': 2, 'helpless': 1, 'truant': 1, 'afraid': 2, 'able': 5, 'sarcastic': 2, 'ill': 4, 'fond': 2, 'right': 2, 'desirous': 2, 'familiar': 2, 'subnormal': 4, 'mediocre': 2, 'good': 2, 'hard': 2, 'unable': 2, 'stout': 2, 'flabby': 2, 'worried': 2, 'interested': 2, 'boastful': 4, 'likely': 1, 'notorious': 4, 'aware': 2, 'sure': 1, 'crazy': 2, 'immoral': 1, 'low': 2, 'sick': 4, 'lazy': 2, 'violent': 2, 'subject': 1, 'difficult': 2, 'cranky': 2, 'clear': 2, 'mixed': 2, 'childish': 2, 'long': 2, 'runaway': 1, 'vagrant': 1, 'natured': 2, 'inclined': 1, 'unwilling': 2, 'unreliable': 2, 'backward': 2}"
The_Mill_on_the_Floss,inez,1,7,"sick:1, exhausted:1, about:1, insane:1, slow:1","{'sick': 1, 'exhausted': 1, 'about': 1, 'insane': 1, 'slow': 1, 'adamant': 1, 'free': 1}"
The_Mill_on_the_Floss,janet,1,6,"free:1, nervous:1, anxious:1, subject:1, sure:1","{'free': 1, 'nervous': 1, 'anxious': 1, 'subject': 1, 'sure': 1, 'old': 1}"
The_Mill_on_the_Floss,john,2,1,guilty:1,{'guilty': 1}
The_Mill_on_the_Floss,libby,1,3,"involved:1, willing:1, delinquent:1","{'involved': 1, 'willing': 1, 'delinquent': 1}"
The_Mill_on_the_Floss,marie,1,2,"old:1, impossible:1","{'old': 1, 'impossible': 1}"
The_Mill_on_the_Floss,robert,2,2,"older:1, nervous:1","{'older': 1, 'nervous': 1}"
The_Mill_on_the_Floss,will,2,1,tremendous:1,{'tremendous': 1}
It_ends_with_us,allysa,1,7,"obvious:1, sick:1, bent:1, due:1, overdue:1","{'obvious': 1, 'sick': 1, 'bent': 1, 'due': 1, 'overdue': 1, 'ready': 1, 'prettier': 1}"
It_ends_with_us,andrew bloom,2,2,"prodigious:1, late:1","{'prodigious': 1, 'late': 1}"
It_ends_with_us,darin,2,1,frozen:1,{'frozen': 1}
It_ends_with_us,devin,2,1,cute:1,{'cute': 1}
It_ends_with_us,ellen,1,1,most:1,{'most': 1}
It_ends_with_us,emerson,2,1,old:1,{'old': 1}
It_ends_with_us,he,2,321,"about:12, worried:9, happy:9, quiet:8, angry:8","{'male': 2, 'tall': 4, 'nervous': 3, 'cute': 2, 'worthy': 1, 'relieved': 2, 'impressed': 2, 'quiet': 8, 'introspective': 2, 'angry': 8, 'old': 4, 'nonchalant': 2, 'other': 2, 'hopeful': 2, 'hungry': 2, 'disappointed': 7, 'senior': 2, 'skinny': 2, 'worried': 9, 'about': 12, 'younger': 3, 'different': 2, 'drunk': 4, 'cross': 4, '-': 4, 'legged': 4, 'relaxed': 2, 'scared': 7, 'single': 2, 'awful': 4, 'happier': 2, 'sure': 1, 'peaceful': 1, 'asleep': 8, 'composed': 2, 'vulnerable': 2, 'adamant': 2, 'unreadable': 2, 'mad': 7, 'interested': 1, 'strong': 4, 'resilient': 2, 'cold': 2, 'safer': 1, 'crazy': 2, 'tired': 4, 'unapologetic': 2, 'real': 2, 'charming': 2, 'happy': 9, 'okay': 6, 'hot': 4, 'sick': 8, 'curious': 2, 'close': 2, 'sweet': 4, 'thoughtful': 2, 'comfortable': 2, 'capable': 1, 'humble': 2, 'busy': 4, 'annoying': 2, 'excited': 4, 'upset': 2, 'calm': 2, 'ready': 3, 'wrong': 2, 'able': 6, 'proud': 1, 'angrier': 1, 'homeless': 2, 'dirty': 2, 'healthy': 2, 'lucky': 2, 'clear': 2, 'pressed': 2, 'frozen': 2, 'tighter': 2, 'calmer': 1, 'confused': 4, 'careful': 2, 'bad': 2, 'stiff': 1, 'older': 2, 'pompous': 3, 'arrogant': 3, 'visible': 1, 'rich': 1, 'prepared': 2, 'honest': 2, 'right': 2, 'same': 2, 'cautious': 2, 'involved': 2, 'good': 8, 'sorry': 3, 'surprised': 1, 'responsible': 4, 'beautiful': 2, 'sad': 1, 'afraid': 1, 'compassionate': 4, 'smart': 4, 'charismatic': 4, 'sadder': 2, 'gorgeous': 1, 'candid': 2, 'married': 1, 'first': 1, 'selfless': 2}"
It_ends_with_us,issa,1,1,quiet:1,{'quiet': 1}
It_ends_with_us,jenny,1,1,flustered:1,{'flustered': 1}
It_ends_with_us,lily,1,13,"quiet:1, brave:1, bold:1, drunk:1, incredible:1","{'quiet': 1, 'brave': 1, 'bold': 1, 'drunk': 1, 'incredible': 1, 'lonely': 1, 'excited': 1, 'sure': 1, 'occasional': 1, 'pregnant': 1, 'frozen': 1, 'gorgeous': 1, 'grateful': 1}"
It_ends_with_us,ryle,1,15,"excited:2, busy:1, correct:1, asleep:1, sweet:1","{'busy': 1, 'correct': 1, 'asleep': 1, 'excited': 2, 'sweet': 1, 'opportunistic': 1, 'fine': 1, 'okay': 1, 'responsible': 1, 'strong': 1, 'compassionate': 1, 'eyed': 1, 'angry': 1, 'amazing': 1}"
It_ends_with_us,rylee,1,2,"asleep:1, tiny:1","{'asleep': 1, 'tiny': 1}"
Whimbrel_House_1_Keeper_of_Enchanted_Rooms,allen,2,1,interested:1,{'interested': 1}
Whimbrel_House_1_Keeper_of_Enchanted_Rooms,baptiste,2,1,short:1,{'short': 1}
Whimbrel_House_1_Keeper_of_Enchanted_Rooms,beatrice,1,1,younger:1,{'younger': 1}
Whimbrel_House_1_Keeper_of_Enchanted_Rooms,beth,1,3,"laundry:1, overwhelmed:1, fine:1","{'laundry': 1, 'overwhelmed': 1, 'fine': 1}"
Whimbrel_House_1_Keeper_of_Enchanted_Rooms,ebba,1,1,right:1,{'right': 1}
Whimbrel_House_1_Keeper_of_Enchanted_Rooms,elise,1,1,fond:1,{'fond': 1}
Whimbrel_House_1_Keeper_of_Enchanted_Rooms,fletcher,2,2,"due:1, poor:1","{'due': 1, 'poor': 1}"
Whimbrel_House_1_Keeper_of_Enchanted_Rooms,george,2,1,old:1,{'old': 1}
Whimbrel_House_1_Keeper_of_Enchanted_Rooms,grandmother,1,7,"great:4, maternal:3","{'maternal': 3, 'great': 4}"
Whimbrel_House_1_Keeper_of_Enchanted_Rooms,horace,2,1,dear:1,{'dear': 1}
